sex,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,age_cat_25-45,age_cat_Greaterthan45,age_cat_Lessthan25,race_African-American,race_Caucasian,c_charge_degree_F,c_charge_degree_M
1,46.781775476244555,0.0,0.0,0.0,0.40151326067626886,1,0,1,0,0,1,1.0,0.0
1,29.312419753686633,0.0,0.0,0.0,7.346237939552418,0,1,0,0,1,0,0.0,1.0
1,28.24576036068804,0.0,0.0,1.0,2.5893233379193727,0,1,0,0,1,0,1.0,0.0
1,38.40431513232191,0.0,6.0,0.0,11.798539194748043,1,1,0,0,0,1,1.0,0.0
1,22.683244727565114,0.0,0.0,2.0,0.8611097728527826,1,0,0,1,0,1,1.0,0.0
1,22.73255215082976,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
1,46.581170521756825,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0.0,1.0
1,22.054755408516616,0.0,0.0,0.0,8.074425542581757,0,0,0,1,0,1,0.0,1.0
1,35.29322728196785,0.0,0.0,0.0,2.0373717437991457,1,1,0,0,1,0,0.0,1.0
1,22.353466865035845,0.0,0.0,0.0,21.30088262032583,1,0,0,1,0,1,1.0,0.0
1,22.34885534219179,0.0,0.0,0.0,5.345207496215349,1,0,0,1,1,0,1.0,0.0
1,46.27476773099063,0.0,0.0,0.0,0.2963840467306291,0,0,1,0,1,0,1.0,0.0
1,29.18119010544327,0.0,0.0,0.0,2.8269963033172463,1,1,0,0,1,0,1.0,0.0
1,35.06087219401189,0.0,0.0,0.0,2.235288599336946,1,1,0,0,0,1,1.0,0.0
1,35.69362698372073,0.0,0.0,0.0,4.454143246303614,1,1,0,0,1,0,0.0,1.0
0,47.83352475509465,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
1,31.340278587158075,0.0,0.0,0.0,2.074587577245045,0,1,0,0,0,1,1.0,0.0
1,28.690677991630768,0.0,0.0,0.0,3.5255566570586074,1,1,0,0,0,1,0.0,1.0
1,29.077736864567058,0.0,0.0,0.0,26.432651479843443,1,1,0,0,0,1,1.0,0.0
1,47.89278289179681,0.0,0.0,0.0,8.953367282054058,0,0,1,0,0,1,1.0,0.0
1,38.32120020457757,0.0,0.0,0.0,0.8188067724568414,1,1,0,0,0,1,1.0,0.0
0,22.3519763148933,0.0,0.0,0.0,0.1457018249077244,1,0,0,1,0,1,0.0,1.0
1,35.12393277391069,0.0,0.0,0.0,1.0006784393729964,0,1,0,0,1,0,0.0,1.0
1,28.258035920453043,0.0,0.0,0.0,33.0036738145038,1,1,0,0,0,1,1.0,0.0
1,28.94636227937847,0.0,0.0,0.0,2.282166414232031,1,1,0,0,1,0,1.0,0.0
1,36.03114490477641,0.0,0.0,0.0,3.8185331797549322,0,1,0,0,0,1,1.0,0.0
1,46.811201663901734,0.0,0.0,0.0,27.498775025927024,1,0,1,0,0,1,1.0,0.0
0,28.875226098197302,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,0.0
1,43.61684326081276,0.0,0.0,0.0,0.8338268620771843,1,1,0,0,0,1,1.0,0.0
1,45.43735584307884,0.0,0.0,0.0,0.3992517797568455,1,0,1,0,1,0,1.0,0.0
0,38.306673775057966,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
0,22.347957540137383,0.0,0.0,0.0,0.5331705992529115,1,0,0,1,1,0,0.0,1.0
1,28.5678261219952,0.0,0.0,0.0,0.3392479467995516,1,1,0,0,1,0,1.0,0.0
1,22.359538134527476,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1.0,0.0
0,36.25467054246053,0.0,0.0,0.0,0.21747363577518825,0,1,0,0,1,0,1.0,0.0
1,29.13388600138014,0.0,0.0,0.0,0.29116657040460786,0,1,0,0,0,1,1.0,0.0
0,39.19278837483391,0.0,0.0,0.0,8.468778997423236,1,1,0,0,1,0,0.0,1.0
1,29.171410564408998,0.0,0.0,0.0,3.762132218722197,0,1,0,0,0,1,1.0,0.0
1,47.82530283310899,0.0,0.0,0.0,0.5195903077750486,0,0,1,0,1,0,0.0,1.0
1,35.04388853672874,0.0,0.0,0.0,1.0822066448544798,0,1,0,0,1,0,1.0,0.0
1,47.98900370854647,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0.0,1.0
0,38.10977528013677,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,1.0
1,28.862560866109966,0.0,0.0,0.0,0.05537788335388805,0,1,0,0,1,0,0.0,1.0
0,23.308118522923674,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0.0,1.0
1,47.47763039107032,0.0,0.0,0.0,17.21014088522957,1,0,1,0,0,1,0.0,1.0
1,45.809993926522445,0.0,0.0,0.0,7.487791288685169,0,0,1,0,0,1,1.0,0.0
0,22.358566860000256,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
1,23.90786198539977,0.0,0.0,0.0,1.9122249122646846,1,1,0,0,0,1,1.0,0.0
1,28.04021521947074,0.0,0.0,1.0,2.0303121106399193,0,1,0,0,1,0,1.0,0.0
1,22.621810956148526,0.0,0.0,0.0,1.9575136623242078,0,0,0,1,1,0,1.0,0.0
1,35.52432879200332,0.0,0.0,0.0,3.935923152319863,0,1,0,0,0,1,1.0,0.0
1,29.326517075639114,0.0,0.0,0.0,23.168912238364385,1,1,0,0,0,1,1.0,0.0
1,28.545786537559884,0.0,0.0,0.0,4.784509669649622,0,1,0,0,0,1,1.0,0.0
1,28.54734981122947,0.0,0.0,0.0,4.7238361887591385,0,1,0,0,0,1,1.0,0.0
1,35.07021934022874,0.0,0.0,0.0,14.200386874165696,1,1,0,0,0,1,1.0,0.0
1,28.71005440377808,0.0,0.0,0.0,0.09030930165918499,0,1,0,0,0,1,1.0,0.0
1,47.90084073099019,0.0,0.0,0.0,10.564502682023358,0,0,1,0,1,0,1.0,0.0
1,38.23907159860635,0.0,0.0,2.0,3.262384730246703,0,1,0,0,0,1,1.0,0.0
1,22.332854358598134,0.0,0.0,0.0,2.108705292579067,1,0,0,1,0,1,0.0,1.0
1,22.581334170102437,1.0,1.0,0.0,12.427239245903461,1,0,0,1,1,0,1.0,0.0
1,23.140277497511285,0.0,6.0,0.0,5.487773661477716,1,1,0,0,1,0,1.0,0.0
1,39.180001278328625,0.0,0.0,0.0,3.663666623497302,0,1,0,0,0,1,1.0,0.0
1,28.504353966679382,0.0,0.0,0.0,12.760894958485563,1,1,0,0,0,1,1.0,0.0
0,22.880735168993795,0.0,0.0,1.0,0.0,1,1,0,0,1,0,1.0,0.0
1,28.4612521524163,0.0,0.0,0.0,2.3230053129286365,1,1,0,0,0,1,1.0,0.0
1,47.486513089818,0.0,0.0,0.0,6.098382804541856,1,0,1,0,1,0,1.0,0.0
1,47.93379510282623,0.0,6.0,0.0,3.764219714107859,1,0,1,0,0,1,1.0,0.0
1,47.08032007535281,0.0,0.0,0.0,2.447008658800742,1,0,1,0,0,1,1.0,0.0
1,46.81336303033799,2.0,0.0,0.0,20.46777585927437,1,0,1,0,1,0,1.0,0.0
1,45.71966554108182,0.0,0.0,0.0,0.390456660825816,0,0,1,0,1,0,1.0,0.0
1,28.46343713857844,0.0,0.0,0.0,4.043816022236947,0,1,0,0,1,0,1.0,0.0
1,28.739815495154346,0.0,0.0,0.0,0.2364526051940912,0,1,0,0,1,0,1.0,0.0
1,28.581609590222,0.0,0.0,0.0,8.84142781962797,0,1,0,0,0,1,1.0,0.0
1,22.36171559676269,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1.0,0.0
1,22.11175192771579,0.0,1.0,0.0,6.023458682751453,1,0,0,1,1,0,1.0,0.0
1,47.85199013139846,0.0,0.0,1.0,3.7528161614048883,1,0,1,0,0,1,0.0,1.0
0,28.532978131750497,0.0,0.0,0.0,2.6549041271669056,1,1,0,0,0,1,1.0,0.0
0,44.95213374079685,0.0,0.0,0.0,4.015450348455497,0,1,0,0,0,1,1.0,0.0
1,29.0756111227037,0.0,0.0,0.0,4.579784336814213,0,1,0,0,1,0,0.0,1.0
1,22.271927734286045,0.0,0.0,1.0,0.8029460917416646,1,0,0,1,0,1,0.0,1.0
1,28.337011039238813,0.0,0.0,0.0,7.5455389528215004,0,1,0,0,1,0,1.0,0.0
0,46.715243541277644,0.0,0.0,0.0,6.846642253964791,1,0,1,0,0,1,0.0,1.0
0,47.7015476305511,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1.0,0.0
1,47.33068778426522,0.0,0.0,0.0,2.8194591565624396,0,0,1,0,0,1,1.0,0.0
0,22.36057089914332,0.0,0.0,0.0,2.325936032339098,1,0,0,1,0,1,1.0,0.0
1,46.92001361216255,1.0,0.0,0.0,10.352464771939157,1,0,1,0,0,1,1.0,0.0
0,22.070601147171697,0.0,0.0,1.0,3.99155053175589,1,0,0,1,0,1,1.0,0.0
1,22.33705848037974,0.0,0.0,1.0,0.08132069033473599,0,0,0,1,1,0,1.0,0.0
0,22.34165661802389,0.0,0.0,0.0,3.9274970008944177,1,0,0,1,0,1,1.0,0.0
1,31.342011934477807,2.0,0.0,0.0,13.266196004644678,1,1,0,0,0,1,1.0,0.0
1,22.773617359615546,0.0,0.0,0.0,5.7817430974618045,0,0,0,1,0,1,1.0,0.0
1,28.38362572303936,0.0,0.0,0.0,0.3513151415907879,1,1,0,0,0,1,0.0,1.0
1,35.00263040844309,0.0,0.0,0.0,0.762213128613713,1,1,0,0,0,1,0.0,1.0
0,35.253457919142036,0.0,0.0,0.0,3.796290439107238,1,1,0,0,1,0,1.0,0.0
1,28.285759960091802,0.0,0.0,0.0,13.93630479779327,1,1,0,0,1,0,1.0,0.0
1,45.72529608655489,0.0,0.0,0.0,0.05672072338968581,0,0,1,0,0,1,1.0,0.0
0,29.088849402323877,0.0,0.0,0.0,10.491342291724782,1,1,0,0,1,0,1.0,0.0
1,30.951434527227498,0.0,0.0,0.0,1.6757217357117618,0,1,0,0,0,1,0.0,1.0
1,31.657572109502624,0.0,1.0,1.0,4.283008279727388,1,1,0,0,0,1,1.0,0.0
1,22.45479919939805,0.0,0.0,0.0,0.007903238669470902,0,0,0,1,0,1,1.0,0.0
1,47.92327198030055,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0.0,1.0
1,22.915168069679925,0.0,0.0,1.0,4.182985808146985,1,1,0,0,0,1,0.0,1.0
0,36.10073378072184,0.0,0.0,0.0,13.706875584813243,0,1,0,0,0,1,0.0,1.0
1,47.79345783877249,0.0,0.0,0.0,3.372367957761303,0,0,1,0,0,1,1.0,0.0
1,35.05444420686758,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,22.32612966923891,0.0,0.0,0.0,11.197565514468385,1,0,0,1,1,0,1.0,0.0
1,22.538310513684166,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0
1,28.00896402818677,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,47.7639791122902,0.0,0.0,1.0,0.32497058304396975,0,0,1,0,1,0,1.0,0.0
1,28.880387757728485,0.0,1.0,0.0,19.267820946105957,1,1,0,0,0,1,1.0,0.0
0,39.17397119069898,0.0,0.0,0.0,9.054485136337625,1,1,0,0,1,0,1.0,0.0
1,29.017526319485846,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0.0,1.0
1,28.533461960190532,0.0,0.0,0.0,0.2771499971884256,0,1,0,0,0,1,0.0,1.0
0,39.117048818840296,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,28.465151520474375,0.0,0.0,0.0,3.0562787322173444,0,1,0,0,0,1,1.0,0.0
1,22.174668709140484,0.0,0.0,0.0,15.624701911160837,1,0,0,1,0,1,0.0,1.0
1,28.467076960184716,0.0,0.0,0.0,1.7764944410328183,0,1,0,0,0,1,0.0,1.0
0,45.71265524523227,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1.0,0.0
1,38.06471665886078,0.0,0.0,1.0,1.9334837106727254,0,1,0,0,1,0,1.0,0.0
0,23.454040231388493,0.0,0.0,0.0,0.4668708392250107,0,1,0,0,1,0,0.0,1.0
1,38.0816616609253,0.0,0.0,0.0,26.266823938363586,1,1,0,0,1,0,1.0,0.0
1,28.69804191691123,0.0,0.0,0.0,0.419232804516415,1,1,0,0,0,1,1.0,0.0
1,47.715467994337665,0.0,0.0,0.0,9.279354448427837,1,0,1,0,0,1,1.0,0.0
1,29.129604542859404,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0.0,1.0
1,28.572068436961388,0.0,0.0,0.0,6.627577176909724,1,1,0,0,1,0,1.0,0.0
1,45.81291548934364,0.0,0.0,0.0,28.370428245222556,1,0,1,0,1,0,1.0,0.0
1,22.43741252613617,0.0,0.0,0.0,0.7209543908201395,0,0,0,1,0,1,1.0,0.0
1,22.354877922288154,0.0,0.0,0.0,31.961371126117633,1,0,0,1,1,0,1.0,0.0
1,27.88081085174433,0.0,0.0,0.0,0.6755454296760611,1,1,0,0,0,1,0.0,1.0
1,23.006923498091172,0.0,0.0,0.0,2.0910269535238712,0,1,0,0,0,1,1.0,0.0
1,34.93605930032164,0.0,0.0,0.0,9.022673814772839,0,1,0,0,0,1,0.0,1.0
1,45.069483478741034,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,0.0
1,28.506917340535512,0.0,0.0,0.0,12.73928601901498,0,1,0,0,1,0,1.0,0.0
1,22.335494223961764,0.0,0.0,0.0,13.875861323269646,1,0,0,1,0,1,1.0,0.0
0,39.827910623173274,0.0,0.0,0.0,1.968233261174531,0,1,0,0,1,0,1.0,0.0
1,44.9212857134996,0.0,0.0,0.0,24.363381044342198,0,1,0,0,0,1,0.0,1.0
1,28.670176290451277,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0.0,1.0
1,38.23576266748911,0.0,0.0,0.0,6.7173759417458605,0,1,0,0,1,0,0.0,1.0
1,22.32141018803584,0.0,0.0,0.0,4.856396590684533,1,0,0,1,0,1,1.0,0.0
1,42.568190170159866,0.0,0.0,0.0,1.9262346968718806,1,1,0,0,1,0,1.0,0.0
0,22.354789311095804,0.0,0.0,0.0,0.3052929650345705,0,0,0,1,0,1,1.0,0.0
1,22.49200800934635,0.0,0.0,0.0,1.0225933508232117,0,0,0,1,1,0,1.0,0.0
0,47.952553888261065,0.0,0.0,0.0,2.279914557375406,0,0,1,0,1,0,1.0,0.0
1,23.558945712716067,0.0,0.0,0.0,11.668545556107883,1,1,0,0,1,0,1.0,0.0
0,22.642078545273538,0.0,0.0,0.0,16.88566782431787,1,0,0,1,0,1,1.0,0.0
1,44.082109190531625,0.0,0.0,0.0,1.8274876638644832,0,1,0,0,1,0,1.0,0.0
1,46.8882559131047,0.0,0.0,0.0,4.288062328357311,1,0,1,0,0,1,1.0,0.0
1,28.70510962069779,0.0,0.0,0.0,4.066516382995569,1,1,0,0,0,1,1.0,0.0
0,23.551992656649382,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,28.5433444734584,0.0,0.0,0.0,0.3652129188199716,0,1,0,0,1,0,1.0,0.0
1,28.85835945792151,0.0,0.0,0.0,18.132295065726684,1,1,0,0,0,1,1.0,0.0
1,47.91729427443691,0.0,0.0,0.0,11.72305449939365,0,0,1,0,1,0,1.0,0.0
1,22.694615688682543,0.0,0.0,0.0,9.211019563660814,0,0,0,1,1,0,1.0,0.0
1,22.3524595849054,0.0,0.0,0.0,14.8888451732456,1,0,0,1,0,1,1.0,0.0
0,47.11915354171919,0.0,0.0,0.0,0.8354494827600862,0,0,1,0,1,0,1.0,0.0
0,23.83070267909925,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,31.707184525021514,0.0,6.0,0.0,25.936198603894525,1,1,0,0,0,1,0.0,1.0
1,47.84784764711056,0.0,0.0,0.0,2.2277486683465058,1,0,1,1,0,1,1.0,0.0
1,43.60037303415737,0.0,0.0,0.0,0.7945421437488592,0,1,0,0,1,0,0.0,1.0
1,28.62619057240908,0.0,0.0,0.0,13.103145572496771,1,1,0,0,0,1,1.0,0.0
1,47.87727787621582,0.0,0.0,0.0,0.3633112982109167,1,0,1,0,0,1,0.0,1.0
1,22.073316647682354,0.0,1.0,0.0,7.162782647349953,1,0,0,1,0,1,1.0,0.0
1,35.292759740474,0.0,0.0,0.0,19.569748273760133,0,1,0,0,0,1,1.0,0.0
1,35.030245959296515,0.0,0.0,0.0,24.265969091022626,0,1,0,0,0,1,1.0,0.0
1,45.88053619042485,0.0,0.0,0.0,0.3494571818714905,0,0,1,0,0,1,0.0,1.0
1,22.006084249852442,0.0,0.0,0.0,5.028320934396167,0,0,0,1,1,0,0.0,1.0
1,45.84126746009962,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,0.0
1,29.047346655160894,0.0,0.0,0.0,1.370084899921059,1,1,0,0,0,1,1.0,0.0
1,46.644821712528206,2.0,0.0,0.0,32.40801432097117,1,0,1,0,0,1,1.0,0.0
1,28.16780861663476,0.0,0.0,0.0,25.349785716507718,1,1,0,0,1,0,1.0,0.0
1,28.472637284476434,0.0,0.0,0.0,13.955780210742812,1,1,0,0,1,0,1.0,0.0
1,28.721200090130644,0.0,0.0,0.0,6.83367161714256,1,1,0,0,1,0,1.0,0.0
1,39.29295176496862,0.0,0.0,0.0,24.788234704786298,1,1,0,0,1,0,1.0,0.0
1,29.16165112411895,0.0,0.0,0.0,5.943601872437328,1,1,0,0,1,0,1.0,0.0
0,45.91672776217757,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,0.0
1,29.205383643312793,0.0,0.0,0.0,2.0801405287704573,1,1,0,0,1,0,1.0,0.0
1,47.47976952954211,0.0,0.0,0.0,5.410783037133931,0,0,1,0,0,1,1.0,0.0
1,22.523668274006965,0.0,0.0,0.0,6.9270949410010925,0,0,0,1,1,0,1.0,0.0
0,28.46582806920776,0.0,0.0,0.0,0.830180374755169,1,1,0,0,0,1,1.0,0.0
1,34.804442686141115,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0.0,1.0
1,27.973182675752813,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,0.0
1,28.66650596508402,0.0,0.0,0.0,2.6646634296173826,0,1,0,0,1,0,1.0,0.0
1,47.81374348329412,0.0,0.0,0.0,0.06840355066812848,0,0,1,0,1,0,1.0,0.0
1,22.652938413867282,0.0,0.0,0.0,15.066560338854352,1,0,0,1,0,1,1.0,0.0
1,35.66524806511916,0.0,0.0,0.0,2.317313113486891,1,1,0,0,1,0,1.0,0.0
1,34.79584927348405,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
0,23.52906117894171,0.0,0.0,0.0,0.29691529387834603,0,1,0,0,0,1,1.0,0.0
1,47.876861202918185,0.0,0.0,0.0,0.4294685803829706,1,0,1,0,1,0,1.0,0.0
0,35.38106104379592,0.0,0.0,0.0,3.599434550697583,1,1,0,0,1,0,1.0,0.0
1,46.24231732773088,0.0,0.0,0.0,0.8628063315274672,1,0,1,0,0,1,1.0,0.0
1,22.32043663393309,0.0,0.0,0.0,6.412964331287825,1,0,0,1,0,1,1.0,0.0
0,28.005594420532518,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,0.0
1,45.47383880323856,0.0,0.0,0.0,19.035422085692787,1,0,1,0,0,1,1.0,0.0
0,37.94358081107839,0.0,0.0,0.0,2.8295451905915554,0,1,0,0,0,1,1.0,0.0
0,35.38516237445171,0.0,0.0,0.0,3.4357410999764477,0,1,0,0,0,1,0.0,1.0
1,28.793325792159287,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1.0,0.0
1,46.18868933235698,0.0,0.0,0.0,3.9746185208944316,1,0,1,0,1,0,1.0,0.0
1,28.54477938448063,0.0,0.0,0.0,0.19967554768964813,0,1,0,0,1,0,1.0,0.0
1,28.475272421515903,0.0,0.0,0.0,1.7966039228202766,1,1,0,0,0,1,1.0,0.0
1,29.01315528922767,0.0,0.0,0.0,15.450353258310397,1,1,0,0,0,1,1.0,0.0
0,38.34247674561775,2.0,0.0,0.0,30.998815485342845,1,1,0,0,0,1,1.0,0.0
1,36.00868647827945,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,0.0
1,28.791478639558047,0.0,0.0,0.0,1.09635277313591,1,1,0,0,1,0,1.0,0.0
1,38.67044747799314,0.0,0.0,0.0,1.8376835641476066,0,1,0,0,0,1,1.0,0.0
1,46.87492923804193,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1.0,0.0
0,45.43561034165061,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,1.0
1,38.202954048678976,0.0,0.0,0.0,0.0080870129459093,1,1,0,0,1,0,1.0,0.0
1,34.78959838539045,0.0,0.0,0.0,13.809125963590844,0,1,0,0,0,1,1.0,0.0
0,28.417056787138243,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
0,29.02086163244929,0.0,0.0,0.0,6.541102205040442,1,1,0,0,1,0,1.0,0.0
1,29.157384476672906,0.0,0.0,0.0,4.217677084197345,1,1,0,0,0,1,1.0,0.0
1,22.264406771659424,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0.0,1.0
1,28.54666303580165,0.0,0.0,0.0,20.263761426311373,1,1,0,0,1,0,1.0,0.0
1,29.285954479074622,0.0,0.0,0.0,11.441124552147787,1,1,0,0,0,1,1.0,0.0
1,28.433459523395918,0.0,0.0,0.0,1.798842959291926,1,1,0,0,1,0,1.0,0.0
1,35.095037292798025,0.0,0.0,0.0,11.578382594018812,1,1,0,0,1,0,1.0,0.0
1,45.53699774563309,0.0,1.0,0.0,22.89834793547435,1,0,1,0,0,1,1.0,0.0
1,45.80232406634531,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1.0,0.0
1,28.889855208260258,0.0,0.0,2.0,0.5879172803889958,0,1,0,0,1,0,1.0,0.0
1,45.92680915442749,0.0,0.0,0.0,2.6150423224819246,0,0,1,0,0,1,0.0,1.0
1,28.453822458911304,0.0,0.0,1.0,10.345154934346724,0,1,0,0,0,1,1.0,0.0
1,22.09129302959833,0.0,0.0,0.0,5.7693888993388915,0,0,0,1,0,1,1.0,0.0
1,38.17637524091013,2.0,0.0,0.0,18.020746929331082,1,1,0,0,0,1,1.0,0.0
1,47.58463459960238,0.0,0.0,1.0,0.5418298801738968,0,0,1,0,1,0,1.0,0.0
1,38.389428241029336,0.0,0.0,0.0,8.869371437636909,0,1,0,0,1,0,1.0,0.0
1,40.00556009955597,0.0,0.0,0.0,0.09484706001891341,1,1,0,0,0,1,0.0,1.0
1,39.33220191363179,0.0,0.0,0.0,4.139756695996406,0,1,0,0,1,0,0.0,1.0
1,35.059799682160836,0.0,0.0,0.0,10.414380439756375,1,1,0,0,1,0,1.0,0.0
1,28.26177025082166,0.0,0.0,0.0,22.499935990548252,1,1,0,0,1,0,1.0,0.0
1,39.933171458579956,0.0,0.0,0.0,0.9543537594722805,1,1,0,0,0,1,1.0,0.0
1,28.374345879453717,0.0,0.0,0.0,11.374368512162578,1,1,0,0,1,0,1.0,0.0
1,28.711562312239877,0.0,1.0,0.0,4.154867705926297,1,1,0,0,0,1,1.0,0.0
1,47.86561627776438,0.0,0.0,0.0,0.3240918184123485,1,0,1,0,1,0,0.0,1.0
1,43.37405705578263,0.0,0.0,0.0,0.9187035127987622,1,1,0,0,0,1,1.0,0.0
0,45.620649254691244,0.0,0.0,0.0,24.848367227112114,1,0,1,0,1,0,1.0,0.0
1,22.35545716827508,0.0,0.0,0.0,5.3839573523325095,0,0,0,1,1,0,1.0,0.0
1,42.97521290349263,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
1,23.69142692696193,0.0,0.0,0.0,16.434617099754963,1,1,0,0,1,0,1.0,0.0
1,35.11026497757365,0.0,0.0,1.0,0.5340091084252093,0,1,0,0,0,1,0.0,1.0
0,22.31201389460755,0.0,0.0,0.0,1.9365614397386168,0,0,0,1,0,1,0.0,1.0
0,36.292836663000145,0.0,0.0,0.0,15.890873887345816,1,1,0,0,1,0,1.0,0.0
0,22.261835527364276,0.0,0.0,0.0,6.946065305280989,0,0,0,1,1,0,1.0,0.0
1,46.59223923977409,0.0,0.0,0.0,0.05902445990115479,0,0,1,0,0,1,0.0,1.0
0,28.59465321000333,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,23.105530336880786,0.0,0.0,0.0,29.223693903576375,1,1,0,0,1,0,1.0,0.0
1,28.595688398331113,0.0,0.0,0.0,6.303918291783261,0,1,0,0,1,0,1.0,0.0
0,28.2886955503608,0.0,0.0,0.0,3.769025426222443,1,1,0,0,1,0,1.0,0.0
1,22.34056078515175,0.0,0.0,0.0,9.233861749259226,0,0,0,1,0,1,1.0,0.0
1,27.841422473655204,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,38.06109899874846,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1.0,0.0
1,45.762495999605015,0.0,0.0,0.0,5.987138403058422,1,0,1,0,1,0,1.0,0.0
0,35.1551529280025,0.0,0.0,0.0,0.32205096923369053,0,1,0,0,1,0,1.0,0.0
1,28.54762681359073,0.0,0.0,0.0,15.4334739763848,0,1,0,0,0,1,0.0,1.0
1,47.022535450622705,0.0,0.0,0.0,0.07585998597299481,1,0,1,0,1,0,0.0,1.0
1,22.405578078524897,0.0,0.0,1.0,5.88860646441733,0,0,0,1,1,0,1.0,0.0
1,28.85819442023205,0.0,0.0,0.0,0.7476477011335083,1,1,0,0,1,0,0.0,1.0
1,30.680774387617635,0.0,0.0,0.0,0.4618985687611187,0,1,0,0,1,0,1.0,0.0
1,28.472885898944526,0.0,0.0,0.0,1.4615304326286045,1,1,0,0,1,0,1.0,0.0
1,43.7263048118358,0.0,0.0,0.0,11.93750778197833,1,1,0,0,1,0,1.0,0.0
1,28.477082017463452,1.0,0.0,0.0,14.83305057753098,1,1,0,0,0,1,1.0,0.0
1,31.376656829276598,0.0,0.0,0.0,4.770773403295943,1,1,0,0,1,0,1.0,0.0
1,46.654108960229266,0.0,0.0,0.0,7.885961775656567,0,0,1,0,0,1,1.0,0.0
1,31.668032375901518,0.0,0.0,0.0,0.4040624707256217,1,1,0,0,0,1,1.0,0.0
1,34.67633461667387,0.0,0.0,0.0,0.5154265073154332,1,1,0,0,1,0,0.0,1.0
0,35.0120923148448,0.0,0.0,0.0,0.2548057189568858,0,1,0,0,0,1,0.0,1.0
1,28.546298753893083,0.0,0.0,0.0,5.712845161185401,0,1,0,0,1,0,1.0,0.0
1,36.09164194049648,0.0,0.0,0.0,0.22130702025744603,1,1,0,0,0,1,0.0,1.0
1,22.237101899074474,0.0,6.0,0.0,20.38026584757411,1,0,0,1,0,1,1.0,0.0
1,28.37546217604769,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0.0
1,34.41071891020352,0.0,0.0,0.0,0.05809981861936264,0,1,0,0,1,0,1.0,0.0
1,38.164668330183744,0.0,0.0,0.0,1.1915556406696437,0,1,0,0,0,1,1.0,0.0
1,22.27113134411734,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1.0,0.0
1,43.3792893747673,0.0,0.0,0.0,5.5627841433470975,1,1,0,0,1,0,1.0,0.0
1,23.0511757872688,0.0,0.0,0.0,28.134870812789295,1,1,0,0,0,1,1.0,0.0
1,22.42260855349774,0.0,0.0,1.0,1.7525243886398547,0,0,0,1,1,0,0.0,1.0
1,29.116495331175855,1.0,0.0,0.0,0.09889865972470713,1,1,0,0,0,1,1.0,0.0
0,46.74902479339203,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1.0,0.0
1,35.335186439135796,0.0,0.0,1.0,0.0,0,1,0,0,0,1,1.0,0.0
1,35.05834973681292,0.0,0.0,0.0,1.9587772489926039,0,1,0,0,0,1,0.0,1.0
